"id","year","player","team","completions","pass_attempts","passing_yards","passing_td","interception","times_sacked","sack_yards","longest_pass","qbr","rush_attempts","rushing_yards","rushing_td","longest_run","receptions","receiving_yards","receiving_td","longest_reception","fumble","fumbles_lost"
764,1981,"Cris Collinsworth","CIN",0,0,0,0,0,,,0,,0,0,0,0,5,107,0,49,1,1
765,1981,"Dan Ross","CIN",0,0,0,0,0,,,0,,0,0,0,0,11,104,2,16,0,
766,1981,"Isaac Curtis","CIN",0,0,0,0,0,,,0,,0,0,0,0,3,42,0,21,0,
767,1981,"Steve Kreider","CIN",0,0,0,0,0,,,0,,0,0,0,0,2,36,0,19,0,
768,1981,"Joe Montana","SFO",14,22,157,1,0,1,9,22,100,6,18,1,7,0,0,0,0,0,
769,1981,"Ricky Patton","SFO",0,0,0,0,0,,,0,,17,55,0,10,1,6,0,6,0,
770,1981,"Earl Cooper","SFO",0,0,0,0,0,,,0,,9,34,0,14,2,15,1,11,0,
771,1981,"Bill Ring","SFO",0,0,0,0,0,,,0,,5,17,0,7,1,3,0,3,0,
772,1981,"Johnny Davis","SFO",0,0,0,0,0,,,0,,2,5,0,4,0,0,0,0,0,
773,1981,"Freddie Solomon","SFO",0,0,0,0,0,,,0,,0,0,0,0,4,52,0,20,0,
774,1981,"Mike Wilson","SFO",0,0,0,0,0,,,0,,0,0,0,0,1,22,0,22,0,
775,1981,"Charle Young","SFO",0,0,0,0,0,,,0,,0,0,0,0,1,14,0,14,0,
776,1981,"Dwight Clark","SFO",0,0,0,0,0,,,0,,1,-2,0,-2,4,45,0,17,0,
777,1980,"Ron Jaworski","PHI",18,38,291,1,3,0,0,43,49.3,1,0,0,0,0,0,0,0,1,1
778,1980,"Wilbert Montgomery","PHI",0,0,0,0,0,0,0,0,,16,44,0,8,6,91,0,25,0,
779,1980,"Leroy Harris","PHI",0,0,0,0,0,0,0,0,,7,14,0,5,1,1,0,1,0,
780,1980,"Louie Giammona","PHI",0,0,0,0,0,0,0,0,,1,7,0,7,0,0,0,0,0,
781,1980,"Perry Harrington","PHI",0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,
782,1980,"Harold Carmichael","PHI",0,0,0,0,0,0,0,0,,0,0,0,0,5,83,0,29,0,
783,1980,"Charlie Smith","PHI",0,0,0,0,0,0,0,0,,0,0,0,0,2,59,0,43,0,
784,1980,"John Spagnola","PHI",0,0,0,0,0,0,0,0,,0,0,0,0,1,22,0,22,0,
785,1980,"Rodney Parker","PHI",0,0,0,0,0,0,0,0,,0,0,0,0,1,19,0,19,0,
786,1980,"Keith Krepfle","PHI",0,0,0,0,0,0,0,0,,0,0,0,0,2,16,1,8,0,
787,1980,"Jim Plunkett","OAK",13,21,261,3,0,1,1,80,145,3,9,0,5,0,0,0,0,0,
788,1980,"Mark van Eeghen","OAK",0,0,0,0,0,,0,0,,18,75,0,8,0,0,0,0,0,
789,1980,"Kenny King","OAK",0,0,0,0,0,,0,0,,6,18,0,6,2,93,1,80,0,
790,1980,"Derrick Jensen","OAK",0,0,0,0,0,,0,0,,4,17,0,6,0,0,0,0,0,
791,1980,"Bob Chandler","OAK",0,0,0,0,0,,0,0,,0,0,0,0,4,77,0,32,0,
792,1980,"Cliff Branch","OAK",0,0,0,0,0,,0,0,,0,0,0,0,5,67,2,29,0,
793,1980,"Raymond Chester","OAK",0,0,0,0,0,,0,0,,0,0,0,0,2,24,0,16,0,
794,1980,"Arthur Whittington","OAK",0,0,0,0,0,,0,0,,3,-2,0,2,0,0,0,0,0,
795,1979,"Terry Bradshaw","PIT",14,21,309,2,3,0,0,73,101.9,3,9,0,6,0,0,0,0,0,
796,1979,"Franco Harris","PIT",0,0,0,0,0,0,0,0,,20,46,2,12,3,66,0,32,0,
797,1979,"Rocky Bleier","PIT",0,0,0,0,0,0,0,0,,10,25,0,9,0,0,0,0,0,
798,1979,"Sidney Thornton","PIT",0,0,0,0,0,0,0,0,,4,4,0,5,1,22,0,22,0,
799,1979,"John Stallworth","PIT",0,0,0,0,0,0,0,0,,0,0,0,0,3,121,1,73,0,
800,1979,"Lynn Swann","PIT",0,0,0,0,0,0,0,0,,0,0,0,0,5,79,1,47,0,
801,1979,"Bennie Cunningham","PIT",0,0,0,0,0,0,0,0,,0,0,0,0,2,21,0,13,0,
802,1979,"Vince Ferragamo","RAM",15,25,212,0,1,4,42,50,70.7,1,7,0,7,0,0,0,0,0,
803,1979,"Lawrence McCutcheon","RAM",1,1,24,1,0,0,0,24,158.3,5,10,0,6,1,16,0,16,0,
804,1979,"Wendell Tyler","RAM",0,0,0,0,0,0,0,0,,17,60,0,39,3,20,0,11,0,
805,1979,"Cullen Bryant","RAM",0,0,0,0,0,0,0,0,,6,30,1,14,3,21,0,12,0,
806,1979,"Billy Waddy","RAM",0,0,0,0,0,0,0,0,,0,0,0,0,3,75,0,50,0,
807,1979,"Preston Dennard","RAM",0,0,0,0,0,0,0,0,,0,0,0,0,2,32,0,24,0,
808,1979,"Drew Hill","RAM",0,0,0,0,0,0,0,0,,0,0,0,0,1,28,0,28,0,
809,1979,"Ron Smith","RAM",0,0,0,0,0,0,0,0,,0,0,0,0,1,24,1,24,0,
810,1979,"Terry Nelson","RAM",0,0,0,0,0,0,0,0,,0,0,0,0,2,20,0,14,0,
811,1978,"Roger Staubach","DAL",17,30,228,3,1,5,52,39,100.4,4,37,0,18,0,0,0,0,1,0
812,1978,"Tony Dorsett","DAL",0,0,0,0,0,0,0,0,,16,96,0,29,5,44,0,13,0,
813,1978,"Scott Laidlaw","DAL",0,0,0,0,0,0,0,0,,3,12,0,7,0,0,0,0,0,
814,1978,"Preston Pearson","DAL",0,0,0,0,0,0,0,0,,1,6,0,6,2,15,0,8,0,
815,1978,"Robert Newhouse","DAL",0,0,0,0,0,0,0,0,,8,3,0,5,0,0,0,0,0,
816,1978,"Drew Pearson","DAL",0,0,0,0,0,0,0,0,,0,0,0,0,4,73,0,25,1,1
817,1978,"Tony Hill","DAL",0,0,0,0,0,0,0,0,,0,0,0,0,2,49,1,39,0,
818,1978,"Butch Johnson","DAL",0,0,0,0,0,0,0,0,,0,0,0,0,2,30,1,26,0,
819,1978,"Billy Joe DuPree","DAL",0,0,0,0,0,0,0,0,,0,0,0,0,2,17,1,10,0,
820,1978,"Terry Bradshaw","PIT",17,30,318,4,1,4,27,75,119.2,2,-5,0,2,0,0,0,0,2,2
821,1978,"Franco Harris","PIT",0,0,0,0,0,0,0,0,,20,68,1,22,1,22,0,22,0,
822,1978,"Rocky Bleier","PIT",0,0,0,0,0,0,0,0,,2,3,0,2,1,7,1,7,0,
823,1978,"Lynn Swann","PIT",0,0,0,0,0,0,0,0,,0,0,0,0,7,124,1,29,0,
824,1978,"John Stallworth","PIT",0,0,0,0,0,0,0,0,,0,0,0,0,3,115,2,75,0,
825,1978,"Randy Grossman","PIT",0,0,0,0,0,0,0,0,,0,0,0,0,3,29,0,10,0,
826,1978,"Theo Bell","PIT",0,0,0,0,0,0,0,0,,0,0,0,0,2,21,0,12,0,
827,1977,"Roger Staubach","DAL",17,25,183,1,0,5,35,45,102.6,3,6,0,5,0,0,0,0,1,1
828,1977,"Danny White","DAL",1,2,5,0,0,0,0,5,56.2,1,13,0,13,0,0,0,0,0,
829,1977,"Robert Newhouse","DAL",1,1,29,1,0,0,0,29,158.3,14,55,0,10,3,-1,0,5,0,
830,1977,"Tony Dorsett","DAL",0,0,0,0,0,0,0,0,,15,66,1,19,2,11,0,15,1,0
831,1977,"Preston Pearson","DAL",0,0,0,0,0,0,0,0,,3,11,0,5,5,37,0,11,0,
832,1977,"Scott Laidlaw","DAL",0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,
833,1977,"Billy Joe DuPree","DAL",0,0,0,0,0,0,0,0,,0,0,0,0,4,66,0,19,1,1
834,1977,"Golden Richards","DAL",0,0,0,0,0,0,0,0,,0,0,0,0,2,38,1,29,0,
835,1977,"Drew Pearson","DAL",0,0,0,0,0,0,0,0,,0,0,0,0,1,13,0,13,0,
836,1977,"Butch Johnson","DAL",0,0,0,0,0,0,0,0,,1,-9,0,-9,2,53,1,45,2,
837,1977,"Craig Morton","DEN",4,15,39,0,4,2,20,21,0,0,0,0,0,0,0,0,0,0,
838,1977,"Norris Weese","DEN",4,10,22,0,0,2,6,9,47.9,3,26,0,10,0,0,0,0,1,1
839,1977,"Rob Lytle","DEN",0,0,0,0,0,0,0,0,,10,35,1,16,0,0,0,0,0,
840,1977,"Otis Armstrong","DEN",0,0,0,0,0,0,0,0,,7,27,0,18,0,0,0,0,0,
841,1977,"Jim Jensen","DEN",0,0,0,0,0,0,0,0,,1,16,0,16,1,5,0,5,0,
842,1977,"Jon Keyworth","DEN",0,0,0,0,0,0,0,0,,5,9,0,6,0,0,0,0,0,
843,1977,"Lonnie Perrin","DEN",0,0,0,0,0,0,0,0,,3,8,0,4,1,-7,0,-7,0,
844,1977,"Jack Dolbin","DEN",0,0,0,0,0,0,0,0,,0,0,0,0,2,24,0,15,1,1
845,1977,"Haven Moses","DEN",0,0,0,0,0,0,0,0,,0,0,0,0,1,21,0,21,0,
846,1977,"Rick Upchurch","DEN",0,0,0,0,0,0,0,0,,0,0,0,0,1,9,0,9,0,
847,1977,"Riley Odoms","DEN",0,0,0,0,0,0,0,0,,0,0,0,0,2,9,0,10,1,1
848,1976,"Fran Tarkenton","MIN",17,35,205,1,2,1,4,26,52.7,0,0,0,0,0,0,0,0,0,
849,1976,"Bob Lee","MIN",7,9,81,1,0,0,0,20,141.2,1,4,0,4,0,0,0,0,0,
850,1976,"Chuck Foreman","MIN",0,0,0,0,0,0,0,0,,17,44,0,7,5,62,0,26,0,
851,1976,"Sammy Johnson","MIN",0,0,0,0,0,0,0,0,,2,9,0,8,3,26,0,17,0,
852,1976,"Sammy White","MIN",0,0,0,0,0,0,0,0,,1,7,0,7,5,77,1,20,0,
853,1976,"Robert Miller","MIN",0,0,0,0,0,0,0,0,,2,4,0,3,4,19,0,13,0,
854,1976,"Brent McClanahan","MIN",0,0,0,0,0,0,0,0,,3,3,0,2,0,0,0,0,1,1
855,1976,"Ahmad Rashad","MIN",0,0,0,0,0,0,0,0,,0,0,0,0,3,53,0,25,0,
856,1976,"Stu Voigt","MIN",0,0,0,0,0,0,0,0,,0,0,0,0,4,49,1,15,0,
857,1976,"Ken Stabler","OAK",12,19,180,1,0,1,11,48,111.7,0,0,0,0,0,0,0,0,0,
858,1976,"Mike Rae","OAK",0,0,0,0,0,1,6,0,,2,9,0,11,0,0,0,0,0,
859,1976,"Clarence Davis","OAK",0,0,0,0,0,,0,0,,16,137,0,35,0,0,0,0,0,
860,1976,"Mark van Eeghen","OAK",0,0,0,0,0,,0,0,,18,73,0,11,0,0,0,0,0,
861,1976,"Carl Garrett","OAK",0,0,0,0,0,,0,0,,4,19,0,13,1,11,0,11,0,
862,1976,"Pete Banaszak","OAK",0,0,0,0,0,,0,0,,10,19,2,6,0,0,0,0,0,
863,1976,"Hubert Ginn","OAK",0,0,0,0,0,,0,0,,2,9,0,9,0,0,0,0,0,
864,1976,"Fred Biletnikoff","OAK",0,0,0,0,0,,0,0,,0,0,0,0,4,79,0,48,0,
865,1976,"Dave Casper","OAK",0,0,0,0,0,,0,0,,0,0,0,0,4,70,1,26,0,
866,1976,"Cliff Branch","OAK",0,0,0,0,0,,0,0,,0,0,0,0,3,20,0,10,0,
867,1975,"Roger Staubach","DAL",15,24,204,2,3,7,42,34,77.8,5,22,0,11,0,0,0,0,3,0
868,1975,"Robert Newhouse","DAL",0,0,0,0,0,0,0,0,,16,56,0,16,2,12,0,8,0,
869,1975,"Doug Dennison","DAL",0,0,0,0,0,0,0,0,,5,16,0,5,1,6,0,6,0,
870,1975,"Preston Pearson","DAL",0,0,0,0,0,0,0,0,,5,14,0,9,5,53,0,14,1,
871,1975,"Drew Pearson","DAL",0,0,0,0,0,0,0,0,,0,0,0,0,2,59,1,30,0,
872,1975,"Percy Howard","DAL",0,0,0,0,0,0,0,0,,0,0,0,0,1,34,1,34,0,
873,1975,"Charley Young","DAL",0,0,0,0,0,0,0,0,,0,0,0,0,3,31,0,14,0,
874,1975,"Jean Fugett","DAL",0,0,0,0,0,0,0,0,,0,0,0,0,1,9,0,9,0,
875,1975,"Terry Bradshaw","PIT",9,19,209,2,0,2,19,64,122.5,4,16,0,8,0,0,0,0,1,
876,1975,"Franco Harris","PIT",0,0,0,0,0,0,0,0,,27,82,0,11,1,26,0,26,1,0
877,1975,"Rocky Bleier","PIT",0,0,0,0,0,0,0,0,,15,51,0,8,0,0,0,0,0,
878,1975,"Lynn Swann","PIT",0,0,0,0,0,0,0,0,,0,0,0,0,4,161,1,64,0,
879,1975,"John Stallworth","PIT",0,0,0,0,0,0,0,0,,0,0,0,0,2,8,0,13,0,
880,1975,"Larry Brown","PIT",0,0,0,0,0,0,0,0,,0,0,0,0,1,7,0,7,0,
881,1975,"Randy Grossman","PIT",0,0,0,0,0,0,0,0,,0,0,0,0,1,7,1,7,0,
882,1974,"Fran Tarkenton","MIN",11,26,102,0,3,0,0,28,14.1,1,0,0,0,0,0,0,0,1,0
883,1974,"Chuck Foreman","MIN",0,0,0,0,0,0,0,0,,12,18,0,12,5,50,0,17,1,1
884,1974,"Stu Voigt","MIN",0,0,0,0,0,0,0,0,,0,0,0,0,2,31,0,28,0,
885,1974,"John Gilliam","MIN",0,0,0,0,0,0,0,0,,0,0,0,0,1,16,0,16,0,
886,1974,"Jim Lash","MIN",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
887,1974,"Oscar Reed","MIN",0,0,0,0,0,0,0,0,,0,0,0,0,1,-2,0,-2,0,
888,1974,"Dave Osborn","MIN",0,0,0,0,0,0,0,0,,8,-1,0,2,2,7,0,4,0,
889,1974,"Terry Bradshaw","PIT",9,14,96,1,0,2,12,22,108,5,33,0,17,0,0,0,0,0,
890,1974,"Franco Harris","PIT",0,0,0,0,0,0,0,0,,34,158,1,25,0,0,0,0,2,1
891,1974,"Rocky Bleier","PIT",0,0,0,0,0,0,0,0,,17,65,0,18,2,11,0,6,1,1
892,1974,"Larry Brown","PIT",0,0,0,0,0,0,0,0,,0,0,0,0,3,49,1,20,0,
893,1974,"John Stallworth","PIT",0,0,0,0,0,0,0,0,,0,0,0,0,3,24,0,22,0,
894,1974,"Frank Lewis","PIT",0,0,0,0,0,0,0,0,,0,0,0,0,1,12,0,12,0,
895,1974,"Lynn Swann","PIT",0,0,0,0,0,0,0,0,,1,-7,0,-7,0,0,0,0,0,
896,1973,"Bob Griese","MIA",6,7,73,0,0,1,10,27,110.1,2,7,0,5,0,0,0,0,0,
897,1973,"Larry Csonka","MIA",0,0,0,0,0,0,0,0,,33,145,2,16,0,0,0,0,0,
898,1973,"Mercury Morris","MIA",0,0,0,0,0,0,0,0,,11,34,0,14,0,0,0,0,0,
899,1973,"Jim Kiick","MIA",0,0,0,0,0,0,0,0,,7,10,1,5,0,0,0,0,0,
900,1973,"Paul Warfield","MIA",0,0,0,0,0,0,0,0,,0,0,0,0,2,33,0,27,0,
901,1973,"Jim Mandich","MIA",0,0,0,0,0,0,0,0,,0,0,0,0,2,21,0,13,0,
902,1973,"Marlin Briscoe","MIA",0,0,0,0,0,0,0,0,,0,0,0,0,2,19,0,13,0,
903,1973,"Fran Tarkenton","MIN",18,28,182,0,1,2,16,30,67.9,4,17,1,8,0,0,0,0,1,0
904,1973,"Oscar Reed","MIN",0,0,0,0,0,0,0,0,,11,32,0,9,1,-1,0,-1,1,1
905,1973,"Chuck Foreman","MIN",0,0,0,0,0,0,0,0,,7,18,0,5,5,27,0,10,0,
906,1973,"Ed Marinaro","MIN",0,0,0,0,0,0,0,0,,1,3,0,3,2,39,0,27,0,
907,1973,"Bill Brown","MIN",0,0,0,0,0,0,0,0,,1,2,0,2,1,9,0,9,0,
908,1973,"Stu Voigt","MIN",0,0,0,0,0,0,0,0,,0,0,0,0,3,46,0,17,0,
909,1973,"John Gilliam","MIN",0,0,0,0,0,0,0,0,,0,0,0,0,4,44,0,30,0,
910,1973,"Doug Kingsriter","MIN",0,0,0,0,0,0,0,0,,0,0,0,0,1,9,0,9,0,
911,1973,"Jim Lash","MIN",0,0,0,0,0,0,0,0,,0,0,0,0,1,9,0,9,0,
912,1972,"Bob Griese","MIA",8,11,88,1,1,2,19,28,88.4,0,0,0,0,0,0,0,0,0,
913,1972,"Larry Csonka","MIA",0,0,0,0,0,0,0,0,,15,112,0,49,1,-1,0,-1,0,
914,1972,"Jim Kiick","MIA",0,0,0,0,0,0,0,0,,12,38,1,8,2,6,0,4,0,
915,1972,"Mercury Morris","MIA",0,0,0,0,0,0,0,0,,10,34,0,6,0,0,0,0,0,
916,1972,"Paul Warfield","MIA",0,0,0,0,0,0,0,0,,0,0,0,0,3,36,0,18,0,
917,1972,"Howard Twilley","MIA",0,0,0,0,0,0,0,0,,0,0,0,0,1,28,1,28,0,
918,1972,"Jim Mandich","MIA",0,0,0,0,0,0,0,0,,0,0,0,0,1,19,0,19,0,
919,1972,"Marv Fleming","MIA",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
920,1972,"Billy Kilmer","WAS",14,28,104,0,3,2,17,15,19.6,2,18,0,9,0,0,0,0,0,
921,1972,"Larry Brown","WAS",0,0,0,0,0,0,0,0,,22,72,0,11,5,26,0,12,1,
922,1972,"Charlie Harraway","WAS",0,0,0,0,0,0,0,0,,10,37,0,8,1,-3,0,-3,0,
923,1972,"Charley Taylor","WAS",0,0,0,0,0,0,0,0,,1,8,0,8,2,20,0,15,0,
924,1972,"Jerry Smith","WAS",0,0,0,0,0,0,0,0,,1,6,0,6,1,11,0,11,0,
925,1972,"Roy Jefferson","WAS",0,0,0,0,0,0,0,0,,0,0,0,0,5,50,0,15,0,
926,1971,"Roger Staubach","DAL",12,19,119,2,0,2,19,21,115.9,5,18,0,5,0,0,0,0,0,
927,1971,"Duane Thomas","DAL",0,0,0,0,0,0,0,0,,19,95,1,23,3,17,0,11,0,
928,1971,"Walt Garrison","DAL",0,0,0,0,0,0,0,0,,14,74,0,17,2,11,0,7,0,
929,1971,"Calvin Hill","DAL",0,0,0,0,0,0,0,0,,7,25,0,13,1,12,0,12,1,1
930,1971,"Mike Ditka","DAL",0,0,0,0,0,0,0,0,,1,17,0,17,2,28,1,21,0,
931,1971,"Bob Hayes","DAL",0,0,0,0,0,0,0,0,,1,16,0,16,2,23,0,18,0,
932,1971,"Dan Reeves","DAL",0,0,0,0,0,0,0,0,,1,7,0,7,0,0,0,0,0,
933,1971,"Lance Alworth","DAL",0,0,0,0,0,0,0,0,,0,0,0,0,2,28,1,21,0,
934,1971,"Bob Griese","MIA",12,23,134,0,1,1,29,27,51.7,1,0,0,0,0,0,0,0,1,1
935,1971,"Jim Kiick","MIA",0,0,0,0,0,0,0,0,,10,40,0,9,3,21,0,11,0,
936,1971,"Larry Csonka","MIA",0,0,0,0,0,0,0,0,,9,40,0,12,2,18,0,16,1,1
937,1971,"Paul Warfield","MIA",0,0,0,0,0,0,0,0,,0,0,0,0,4,39,0,23,0,
938,1971,"Marv Fleming","MIA",0,0,0,0,0,0,0,0,,0,0,0,0,1,27,0,27,0,
939,1971,"Howard Twilley","MIA",0,0,0,0,0,0,0,0,,0,0,0,0,1,20,0,20,0,
940,1971,"Jim Mandich","MIA",0,0,0,0,0,0,0,0,,0,0,0,0,1,9,0,9,0,
941,1970,"Earl Morrall","BAL",7,15,147,0,1,0,0,45,54,1,1,0,1,0,0,0,0,1,
942,1970,"Johnny Unitas","BAL",3,9,88,1,2,0,0,75,68.1,1,4,0,4,0,0,0,0,1,1
943,1970,"Sam Havrilak","BAL",1,1,25,0,0,0,0,25,118.7,1,3,0,3,2,27,0,25,0,
944,1970,"Tom Nowatzke","BAL",0,0,0,0,0,0,0,0,,10,33,1,9,1,45,0,45,0,
945,1970,"Norm Bulaich","BAL",0,0,0,0,0,0,0,0,,18,28,0,8,1,5,0,5,0,
946,1970,"John Mackey","BAL",0,0,0,0,0,0,0,0,,0,0,0,0,2,80,1,75,0,
947,1970,"Roy Jefferson","BAL",0,0,0,0,0,0,0,0,,0,0,0,0,3,52,0,23,0,
948,1970,"Eddie Hinton","BAL",0,0,0,0,0,0,0,0,,0,0,0,0,2,51,0,26,1,
949,1970,"Craig Morton","DAL",12,26,127,1,3,2,14,41,34.1,1,2,0,2,0,0,0,0,0,
950,1970,"Walt Garrison","DAL",0,0,0,0,0,0,0,0,,12,65,0,19,2,19,0,14,0,
951,1970,"Duane Thomas","DAL",0,0,0,0,0,0,0,0,,18,35,0,7,4,21,1,7,1,1
952,1970,"Dan Reeves","DAL",0,0,0,0,0,0,0,0,,0,0,0,0,5,46,0,17,0,
953,1970,"Bob Hayes","DAL",0,0,0,0,0,0,0,0,,0,0,0,0,1,41,0,41,0,
954,1969,"Len Dawson","KAN",12,17,142,1,1,3,20,46,90.8,3,11,0,11,0,0,0,0,0,
955,1969,"Mike Garrett","KAN",0,0,0,0,0,0,0,0,,11,39,1,6,2,25,0,17,0,
956,1969,"Frank Pitts","KAN",0,0,0,0,0,0,0,0,,3,37,0,19,3,33,0,20,0,
957,1969,"Wendell Hayes","KAN",0,0,0,0,0,0,0,0,,8,31,0,13,1,3,0,3,0,
958,1969,"Warren McVea","KAN",0,0,0,0,0,0,0,0,,12,26,0,9,0,0,0,0,0,
959,1969,"Robert Holmes","KAN",0,0,0,0,0,0,0,0,,5,7,0,7,0,0,0,0,0,
960,1969,"Otis Taylor","KAN",0,0,0,0,0,0,0,0,,0,0,0,0,6,81,1,46,0,
961,1969,"Joe Kapp","MIN",16,25,183,0,2,3,27,28,52.6,2,9,0,7,0,0,0,0,1,1
962,1969,"Gary Cuozzo","MIN",1,3,16,0,1,0,0,16,12.5,0,0,0,0,0,0,0,0,0,
963,1969,"Bill Brown","MIN",0,0,0,0,0,0,0,0,,6,26,0,10,3,11,0,11,0,
964,1969,"Oscar Reed","MIN",0,0,0,0,0,0,0,0,,4,17,0,15,2,16,0,12,0,
965,1969,"Dave Osborn","MIN",0,0,0,0,0,0,0,0,,7,15,1,4,2,11,0,10,0,
966,1969,"John Henderson","MIN",0,0,0,0,0,0,0,0,,0,0,0,0,7,111,0,28,1,1
967,1969,"John Beasley","MIN",0,0,0,0,0,0,0,0,,0,0,0,0,2,41,0,26,0,
968,1969,"Gene Washington","MIN",0,0,0,0,0,0,0,0,,0,0,0,0,1,9,0,9,0,
969,1968,"Johnny Unitas","BAL",11,24,110,0,1,0,0,21,42,1,0,0,0,0,0,0,0,0,
970,1968,"Earl Morrall","BAL",6,17,71,0,3,0,0,30,9.3,2,-2,0,0,0,0,0,0,0,
971,1968,"Tom Matte","BAL",0,0,0,0,0,0,0,0,,11,116,0,58,2,30,0,30,1,
972,1968,"Jerry Hill","BAL",0,0,0,0,0,0,0,0,,9,29,1,12,2,1,0,1,0,
973,1968,"Willie Richardson","BAL",0,0,0,0,0,0,0,0,,0,0,0,0,6,58,0,21,0,
974,1968,"Jimmy Orr","BAL",0,0,0,0,0,0,0,0,,0,0,0,0,3,42,0,17,0,
975,1968,"John Mackey","BAL",0,0,0,0,0,0,0,0,,0,0,0,0,3,35,0,19,0,
976,1968,"Tom Mitchell","BAL",0,0,0,0,0,0,0,0,,0,0,0,0,1,15,0,15,0,
977,1968,"Joe Namath","NYJ",17,28,206,0,0,2,11,39,83.3,0,0,0,0,0,0,0,0,0,
978,1968,"Babe Parilli","NYJ",0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,
979,1968,"Matt Snell","NYJ",0,0,0,0,0,0,0,0,,30,121,1,12,4,40,0,14,0,
980,1968,"Emerson Boozer","NYJ",0,0,0,0,0,0,0,0,,10,19,0,8,0,0,0,0,0,
981,1968,"Bill Mathis","NYJ",0,0,0,0,0,0,0,0,,3,2,0,1,3,20,0,13,0,
982,1968,"George Sauer","NYJ",0,0,0,0,0,0,0,0,,0,0,0,0,8,133,0,39,1,1
983,1968,"Pete Lammons","NYJ",0,0,0,0,0,0,0,0,,0,0,0,0,2,13,0,11,0,
984,1967,"Bart Starr","GNB",13,24,202,1,0,3,30,62,96.2,1,14,0,14,0,0,0,0,0,
985,1967,"Zeke Bratkowski","GNB",0,0,0,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,
986,1967,"Ben Wilson","GNB",0,0,0,0,0,0,0,0,,17,62,0,13,0,0,0,0,0,
987,1967,"Donny Anderson","GNB",0,0,0,0,0,0,0,0,,14,48,1,8,2,18,0,12,0,
988,1967,"Travis Williams","GNB",0,0,0,0,0,0,0,0,,8,36,0,18,0,0,0,0,0,
989,1967,"Boyd Dowler","GNB",0,0,0,0,0,0,0,0,,0,0,0,0,2,71,1,62,0,
990,1967,"Carroll Dale","GNB",0,0,0,0,0,0,0,0,,0,0,0,0,4,43,0,17,0,
991,1967,"Marv Fleming","GNB",0,0,0,0,0,0,0,0,,0,0,0,0,4,35,0,11,0,
992,1967,"Max McGee","GNB",0,0,0,0,0,0,0,0,,0,0,0,0,1,35,0,35,0,
993,1967,"Chuck Mercein","GNB",0,0,0,0,0,,,0,,1,0,0,0,0,0,0,0,0,
994,1967,"Daryle Lamonica","OAK",15,34,208,2,1,3,22,41,71.7,0,0,0,0,0,0,0,0,0,
995,1967,"Hewritt Dixon","OAK",0,0,0,0,0,,0,0,,12,54,0,14,1,3,0,3,0,
996,1967,"Larry Todd","OAK",0,0,0,0,0,,0,0,,2,37,0,32,0,0,0,0,0,
997,1967,"Pete Banaszak","OAK",0,0,0,0,0,,0,0,,6,16,0,5,4,69,0,41,1,
998,1967,"Bill Miller","OAK",0,0,0,0,0,,0,0,,0,0,0,0,5,84,2,23,0,
999,1967,"Billy Cannon","OAK",0,0,0,0,0,,0,0,,0,0,0,0,2,25,0,15,0,
1000,1967,"Warren Wells","OAK",0,0,0,0,0,,0,0,,0,0,0,0,1,17,0,17,1,0
1001,1967,"Fred Biletnikoff","OAK",0,0,0,0,0,,0,0,,0,0,0,0,2,10,0,6,0,
1002,1966,"Bart Starr","GNB",16,23,250,2,1,3,22,37,116.2,0,0,0,0,0,0,0,0,0,
1003,1966,"Zeke Bratkowski","GNB",0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,
1004,1966,"Jim Taylor","GNB",0,0,0,0,0,0,0,0,,17,56,1,14,1,-1,0,-1,0,
1005,1966,"Elijah Pitts","GNB",0,0,0,0,0,0,0,0,,11,45,2,12,2,32,0,22,0,
1006,1966,"Donny Anderson","GNB",0,0,0,0,0,0,0,0,,4,30,0,13,0,0,0,0,0,
1007,1966,"Jim Grabowski","GNB",0,0,0,0,0,0,0,0,,2,2,0,2,0,0,0,0,1,0
1008,1966,"Max McGee","GNB",0,0,0,0,0,0,0,0,,0,0,0,0,7,138,2,37,0,
1009,1966,"Carroll Dale","GNB",0,0,0,0,0,0,0,0,,0,0,0,0,4,59,0,25,0,
1010,1966,"Marv Fleming","GNB",0,0,0,0,0,0,0,0,,0,0,0,0,2,22,0,11,0,
1011,1966,"Len Dawson","KAN",16,27,211,1,1,4,43,31,80.9,3,24,0,15,0,0,0,0,0,
1012,1966,"Pete Beathard","KAN",1,5,17,0,0,2,18,17,41.2,1,14,0,14,0,0,0,0,0,
1013,1966,"Mike Garrett","KAN",0,0,0,0,0,0,0,0,,6,17,0,9,3,28,0,17,0,
1014,1966,"Curtis McClinton","KAN",0,0,0,0,0,0,0,0,,6,16,0,6,2,34,1,27,1,0
1015,1966,"Bert Coan","KAN",0,0,0,0,0,0,0,0,,3,1,0,3,1,5,0,5,0,
1016,1966,"Chris Burford","KAN",0,0,0,0,0,0,0,0,,0,0,0,0,4,67,0,27,0,
